法人番号,法人名,法人名ふりがな,法人名英語,本店所在地
6021001036307,神奈川中央交通株式会社,かながわちゅうおうこうつう,,神奈川県平塚市八重咲町６番１８号
4010601039713,大和自動車交通株式会社,だいわじどうしゃこうつう,,東京都江東区猿江２丁目１６番３１号
6140001059289,神姫バス株式会社,しんきばす,,兵庫県姫路市西駅前町１番地
3010401058435,タカセ株式会社,たかせ,,東京都港区新橋１丁目１０番９号
8030001065742,ＡＺ‐ＣＯＭ丸和ホールディングス株式会社,あずこむまるわほーるでぃんぐす,,埼玉県吉川市旭７番地１
6011101074769,株式会社Ｃ＆Ｆロジホールディングス,しーあんどえふろじほーるでぃんぐす,,東京都新宿区若松町３３番８号
7010001023785,日本郵船株式会社,にっぽんゆうせん,,東京都千代田区丸の内２丁目３番２号
4010401082896,株式会社商船三井,しょうせんみつい,,東京都港区虎ノ門２丁目１番１号
8140001005720,川崎汽船株式会社,かわさききせん,,兵庫県神戸市中央区海岸通８番
3010001095003,ＮＳユナイテッド海運株式会社,えぬえすゆないてっどかいうん,"NS United Kaiun Kaisha, Ltd.",東京都千代田区大手町１丁目５番１号
6140001011266,明海グループ株式会社,めいかいぐるーぷ,,兵庫県神戸市中央区明石町３２番地
6010001008655,飯野海運株式会社,いいのかいうん,,東京都千代田区内幸町２丁目１番１号
1010401051169,玉井商船株式会社,たまいしょうせん,,東京都港区芝浦３丁目２番１６号
2010001008667,共栄タンカー株式会社,きょうえいたんかー,,東京都港区三田３丁目２番６号
6290001012621,九州旅客鉄道株式会社,きゅうしゅうりょかくてつどう,,福岡県福岡市博多区博多駅前３丁目２５番２１号
9130001026717,ＳＧホールディングス株式会社,えすじーほーるでぃんぐす,,京都府京都市南区上鳥羽角田町６８番地
8220001007865,株式会社ビーイングホールディングス,びーいんぐほーるでぃんぐす,,石川県金沢市専光寺町レ３番地１８
5010001223668,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス株式会社,にっぽんえくすぷれすほーるでぃんぐす,,東京都千代田区神田和泉町２番地
9010401113614,株式会社シーユーシー,しーゆーしー,,東京都港区芝浦３丁目１番１号
1010001168883,株式会社Ｗ　ＴＯＫＹＯ,だぶるとうきょう,,東京都渋谷区神宮前５丁目２８番５号
1010001177471,株式会社ノバレーゼ,のばれーぜ,,東京都中央区銀座１丁目８番１４号
6010001236685,ＩＤ＆Ｅホールディングス株式会社,あいでぃーあんどいーほーるでぃんぐす,,東京都千代田区麹町５丁目４番地
6040001070438,株式会社ブリーチ,ぶりーち,,東京都目黒区上目黒２丁目１番１号中目黒ＧＴタワー２１階
1010401145895,株式会社ナレルグループ,なれるぐるーぷ,,東京都千代田区二番町３番地５
2010401143717,株式会社トライト,とらいと,,大阪府大阪市北区曾根崎２丁目１２番７号
5120101021226,株式会社クオルテック,くおるてっく,,大阪府堺市堺区三宝町４丁２３０番地
4010001191817,株式会社ＧＥＮＤＡ,じぇんだ,,東京都港区東新橋１丁目９番１号
5010401156815,株式会社ライズ・コンサルティング・グループ,らいずこんさるてぃんぐぐるーぷ,,東京都港区六本木１丁目６番１号
8010001008678,栗林商船株式会社,くりばやししょうせん,,東京都千代田区大手町２丁目２番１号
3010401020097,東海汽船株式会社,とうかいきせん,,東京都港区海岸１丁目１６番１号
7020001027926,東京汽船株式会社,とうきょうきせん,"Tokyo Kisen Co.,Ltd.",神奈川県横浜市中区山下町２番地
7010701007666,日本航空株式会社,にほんこうくう,,東京都品川区東品川２丁目４番１１号
6010401050876,ＡＮＡホールディングス株式会社,えーえぬえーほーるでぃんぐす,,東京都港区東新橋１丁目５番２号
7010801019529,スカイマーク株式会社,すかいまーく,,東京都大田区羽田空港３丁目５番１０号
6290801006558,株式会社スターフライヤー,すたーふらいやー,,福岡県北九州市小倉南区空港北町６番北九州空港スターフライヤー本社ビル
7011101050802,株式会社エフ・コード,えふこーど,,東京都新宿区神楽坂１丁目１番地
4010001142142,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ株式会社,ぐりーんあーすいんすてぃてゅーと,,東京都新宿区新宿３丁目５番６号
6011001043048,株式会社セイファート,せいふぁーと,,東京都渋谷区渋谷３丁目２７番１１号
3011101068278,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ株式会社,りかばりーいんたーなしょなる,,東京都新宿区西新宿６丁目１６番１２号
6010001158418,株式会社ＣａＳｙ,かじー,,東京都品川区上大崎３丁目５番１１号
6011101029715,ビーウィズ株式会社,びーうぃず,,東京都新宿区西新宿３丁目７番１号
2010701026514,株式会社メンタルヘルステクノロジーズ,めんたるへるすてくのろじーず,,東京都港区赤坂３丁目１６－１１東海赤坂ビル４階
8011001092828,株式会社ギックス,ぎっくす,,東京都港区三田１丁目４番２８号三田国際ビル２階
2100001007791,エフビー介護サービス株式会社,えふびーかいごさーびす,,長野県佐久市長土呂１５９番地２
3180001022733,フルハシＥＰＯ株式会社,ふるはしいーぴーおー,,愛知県名古屋市中区金山１丁目１４番１８号
9010401096413,ブリッジコンサルティンググループ株式会社,ぶりっじこんさるてぃんぐぐるーぷ,,東京都港区虎ノ門４丁目１番４０号
2120901017335,マイクロ波化学株式会社,まいくろはかがく,,大阪府大阪市住之江区平林南１丁目６－１
9220001010117,株式会社サンウェルズ,さんうぇるず,,石川県金沢市二宮町１５番１３号
5013201004656,株式会社パスコ,ぱすこ,,東京都目黒区下目黒１丁目７番１号
6011101000700,アジア航測株式会社,あじあこうそく,,東京都新宿区西新宿６丁目１４番１号新宿グリーンタワービル
7290001037832,株式会社売れるネット広告社,うれるねっとこうこくしゃ,,福岡県福岡市早良区百道浜２丁目３番８号
3010701038434,ジャパンＭ＆Ａソリューション株式会社,じゃぱんえむあんどえーそりゅーしょん,,東京都千代田区麹町３丁目３番８号
9120001146301,株式会社笑美面,えみめん,,大阪府大阪市西区京町堀１丁目８番３３号
4010401054152,株式会社デリバリーコンサルティング,でりばりーこんさるてぃんぐ,,東京都港区赤坂９丁目７番１号ミッドタウン・タワー
7040001019632,株式会社フューチャーリンクネットワーク,ふゅーちゃーりんくねっとわーく,,千葉県船橋市西船４丁目１９番３号
2290001005793,メディア総研株式会社,めでぃあそうけん,,福岡県福岡市中央区大名２丁目８番１号
8011301019084,株式会社デジタリフト,でじたりふと,,東京都港区西麻布４丁目１２番２４号
1010901024558,株式会社リベロ,りべろ,,東京都港区虎ノ門３丁目８番８号ＮＴＴ虎ノ門ビル３Ｆ
8010401122459,株式会社プロジェクトカンパニー,ぷろじぇくとかんぱにー,,東京都港区六本木１丁目６番１号
2010001221609,ＴＲＥホールディングス株式会社,てぃーあーるいーほーるでぃんぐす,,東京都千代田区大手町１丁目７番２号東京サンケイビル１５階
7010001221554,人・夢・技術グループ株式会社,ひとゆめぎじゅつぐるーぷ,,東京都中央区日本橋蛎殻町１丁目２０番４号
8180001084777,日本エコシステム株式会社,にほんえこしすてむ,,愛知県一宮市本町２丁目２番１１号ＪＥＳ一宮ビル
3010001097899,株式会社ＧＲＣＳ,じーあーるしーえす,,東京都千代田区丸の内１丁目１番１号パレスビル５階
8010401136855,株式会社ＡＢ＆Ｃｏｍｐａｎｙ,えいびーあんどかんぱにー,,東京都新宿区新宿２丁目１６番６号新宿イーストスクエアビル６階
2010001147267,株式会社ラストワンマイル,らすとわんまいる,,東京都豊島区東池袋４丁目２１番１号アウルタワー３階
1010001096077,スローガン株式会社,すろーがん,,東京都港区南青山２丁目１１番１７号
3010401113149,株式会社ラバブルマーケティンググループ,らばぶるまーけてぃんぐぐるーぷ,,東京都港区虎ノ門４丁目１番１３号
7011101037139,株式会社サクシード,さくしーど,,東京都新宿区高田馬場１丁目４番１５号
6011501017170,株式会社ＣＳ－Ｃ,しーえすしー,,東京都港区芝浦４丁目１３番２３号
3040001004316,株式会社タカヨシ,たかよし,,千葉県千葉市美浜区中瀬１丁目３番地
7140001009895,西本Ｗｉｓｍｅｔｔａｃホールディングス株式会社,にしもとうぃずめたっくほーるでぃんぐす,,兵庫県神戸市中央区磯辺通４丁目１番３８号
7010901028669,株式会社シルバーライフ,しるばーらいふ,,東京都新宿区西新宿４丁目３２番４号
8010401134850,株式会社ビジョナリーホールディングス,びじょなりーほーるでぃんぐす,,東京都中央区日本橋堀留町１丁目９番１１号ＮＥＷＳ日本橋堀留町６階
5240001032096,ポエック株式会社,ぽえっく,,広島県福山市南蔵王町２丁目１番１２号
2290001079821,ヤマシタヘルスケアホールディングス株式会社,やましたへるすけあほーるでぃんぐす,,福岡県福岡市博多区下川端町２番１号
5210001016969,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ株式会社,げんきーどらっぐすとあーず,,福井県坂井市丸岡町下久米田３８字３３番
